"X","Y"
"503","20.5"
"673.5","1047"
"483.5","1117.5"
"632.5","3.5"
"613","1034.5"
"9.5","881.5"
"492.5","72.5"
"628","783.5"
"581.5","1143"
"430.5","35.5"
"288","202.5"
"494.5","910"
"603.5","816.5"
"369","886"
"703.5","162"
"542","401"
"706.5","386.5"
"172.5","344.5"
"453.5","1020.5"
"698.5","344.5"
"98.5","494.5"
"495.5","248"
"202.5","554.5"
"232.5","602"
"11","117"
"109","1174"
"402.5","726"
"186.5","198.5"
"428","669"
"318.5","1020.5"
"247.5","1079.5"
"143","315"
"32.5","221"
"631","152"
"226.5","443"
"493.5","390.5"
"532","555"
"705.5","616.5"
"434","365"
"192.5","302"
"483","868.5"
"108","539"
"254.5","531"
"253.5","1066.5"
"282.5","31.5"
"569","1170"
"207.5","517.5"
"510","919"
"17.5","1091"
"345","344"
"566.5","466"
"484","1173.5"
"33","94.5"
"623.5","846.5"
"295","406"
"657","38"
"253.5","224.5"
"669","485"
"376","1052"
"511","891"
"478","888"
"305","1068"
"284","147"
"246.5","222.5"
"123","782"
"320.5","667.5"
"493.5","393.5"
"654.5","50"
"668.5","148"
"212.5","1106"
"477.5","951.5"
"444.5","548"
"647","1071"
"5","1073"
"585","280"
"501","153"
"170.5","689.5"
"57","1059.5"
"490","865"
"157","1037.5"
"477.5","93"
"394","676"
"439.5","1057"
"104","1127"
"474","941.5"
"75","724"
"694","1076"
"59","664"
"446","158.5"
"561.5","1126.5"
"572","438.5"
"184","1083"
"594.5","483"
"621.5","1129"
"752.5","1125"
"9","920.5"
"726","1059"
"319.5","417"
"749.5","444.5"
"435","489.5"
"446","488.5"
"125","1008.5"
"519.5","1065.5"
"17.5","272.5"
"257","858.5"
"230","1125"
"721","679"
"36.5","19"
"92","865.5"
"658","3"
"254","1146"
"571","1154"
"308.5","969.5"
"395","596.5"
"72","752.5"
"549.5","798.5"
"639","841.5"
"479","828"
"419","808.5"
"197.5","233.5"
"645","1032.5"
"527.5","154.5"
"350","1000"
"595.5","323"
"241","275"
"147","307.5"
"217","561"
"463","602.5"
"162","1050.5"
"127","512"
"708","454.5"
"507.5","1117.5"
"156","802"
"286","129"
"149.5","606"
"703","73"
"675","63.5"
"527","713.5"
"192.5","1125"
"561","343"
"44.5","23"
"243.5","160"
"748","1106"
"41","316.5"
"506.5","221.5"
"462.5","260.5"
"253.5","1052.5"
"737","640.5"
"139","608.5"
"367","706"
"456","220"
"339.5","1065.5"
"416.5","1151"
"407","1108"
"509","902"
"120.5","996"
"96","582"
"172","812.5"
"355","579.5"
"602.5","423.5"
"520.5","828.5"
"459.5","495.5"
"195","65.5"
"56.5","949.5"
"266","562.5"
"674","510"
"422.5","979"
"675","10"
"349.5","826.5"
"544.5","555"
"190","1128.5"
"647.5","314.5"
"373","1035.5"
"276.5","989.5"
"191.5","648"
"187","1180.5"
"80.5","13.5"
"486","349.5"
"725","1119.5"
"293.5","59.5"
"136.5","1024"
"39.5","142.5"
"686.5","240"
"490","1113.5"
"761.5","1094.5"
"49.5","1068"
"147.5","1168"
"434.5","929.5"
"555.5","424.5"
"607.5","139"
"101","248.5"
"363.5","518"
"302","415"
"215.5","1069"
"256.5","1078.5"
"445","1143"
"714.5","103.5"
"554.5","1066"
"696","228.5"
"214","548.5"
"479.5","949"
"421.5","641"
"518.5","337"
"629.5","298"
"651","9.5"
"188","372"
"431","1062"
"242.5","884"
"247","635.5"
"467.5","625"
"137.5","847"
"620","346.5"
"731","476.5"
"358.5","367"
"333.5","946.5"
"216","710.5"
"603.5","463.5"
"241.5","1122.5"
"488","1084.5"
"240","854"
"695","1057.5"
"245","1159.5"
"312.5","1089.5"
"519","136.5"
"703.5","1076.5"
"281.5","148.5"
"594","1174.5"
"727","465"
"699.5","568.5"
"463.5","1014"
"253","227.5"
"570.5","471"
"198","21"
"509","128"
"772","1034.5"
"417","1055.5"
"228","477"
"238","846.5"
"772","217"
"195","69"
"401","674.5"
"774","953"
"591","1044.5"
"198.5","638.5"
"23","1078"
"135.5","982"
"231","266.5"
"299.5","898.5"
"428","472.5"
"239.5","206.5"
"660.5","780.5"
"22.5","949.5"
"61","640.5"
"361","1178"
"713","1072.5"
"701","550.5"
"330.5","1159.5"
"341","330"
"249","511"
"193","121.5"
"669","1110"
"226","435"
"707.5","1147.5"
"141.5","1091.5"
"575.5","1136.5"
"530.5","1165.5"
"285","925"
"554","988.5"
"115","527"
"3.5","848"
"251","1065"
"712.5","1073"
"74.5","656.5"
"437","899.5"
"695","615.5"
"562.5","415.5"
"432.5","664.5"
"87","700.5"
"672.5","141.5"
"340","866.5"
"37.5","878.5"
"460","1146.5"
"262.5","1102.5"
"535","1090"
"197","338.5"
"441","1130"
"750","988"
"426.5","875.5"
"54","1123"
"501.5","989"
"544.5","1011"
"555.5","447.5"
"152.5","1046"
"730.5","304"
"760.5","524.5"
"201.5","367.5"
"425.5","33"
"756","1083"
"498","148"
"493.5","1040.5"
"430.5","939.5"
"124","564.5"
"630.5","1139.5"
"12.5","356.5"
"144.5","1129.5"
"513","422.5"
"34.5","758"
"535","429.5"
"551.5","294"
"329","1161.5"
"343","588"
"11","876.5"
"702","482"
"682.5","248"
"157","45"
"373","518"
"532","735"
"195","157"
"36.5","964"
"206.5","184"
"768","125"
"625.5","1177"
"81.5","381"
"480.5","335.5"
"316","1040"
"503","966.5"
"88","689"
"179.5","0.5"
"663.5","1157.5"
"49","885"
"773","105.5"
"355","1182"
"410","293"
"427","1067.5"
"446.5","1059"
"291.5","887"
"603","225"
"728","50"
"243.5","1152"
"720","44"
"454.5","350.5"
"30.5","1161.5"
"606","1116"
"486","913"
"750.5","1164"
"147.5","994"
"714","619.5"
"69","886.5"
"338","596"
"455.5","616.5"
"161.5","1089"
"184.5","388"
"364.5","521.5"
"206.5","954"
"462","441.5"
"774","487"
"83","825.5"
"126.5","525"
"517","120"
"342.5","591"
"601","383.5"
"659","1108.5"
"457","550.5"
"541.5","444.5"
"493.5","948.5"
"680.5","13.5"
"140","8.5"
"389","476"
"174","812"
"133","1131.5"
"172.5","1094.5"
"5.5","1029.5"
"618","1137.5"
"274","212.5"
"262","160.5"
"446","1128"
"336.5","1001.5"
"494","426"
"308","591.5"
"443","1157"
"243.5","1053"
"524.5","173.5"
"280","614.5"
"495","173"
"137.5","821.5"
"444.5","35"
"730.5","643.5"
"147","1182.5"
"765.5","552"
"461.5","666"
"277.5","1049.5"
"419","983.5"
"748","302.5"
"508","146"
"404.5","166.5"
"271.5","555"
"80","1027"
"422.5","1072"
"700.5","77.5"
"641.5","190.5"
"503.5","814"
"524","1103.5"
"158.5","54"
"300","740.5"
"70.5","1036"
"374","1004"
"517","467.5"
"578.5","476"
"383.5","523"
"518.5","1171"
"164.5","702.5"
"156.5","59"
"217","814"
"216.5","1136"
"519.5","963"
"667.5","115.5"
"129.5","1035.5"
"50.5","609"
"683.5","650"
"248","537"
"275","841.5"
"264","140.5"
"170","757.5"
"458","325"
"435.5","64.5"
"421","890"
"530.5","533.5"
"717.5","243.5"
"588","857.5"
"772","936"
"116","445.5"
"305.5","625.5"
"336.5","889.5"
"218","234"
"259.5","174"
"628","14"
"360","1025.5"
"509.5","1052"
"381","904"
"357","692"
"221","836"
"641","330"
"46.5","1156"
"513","206"
"607.5","1094"
"765.5","1162"
"728","53"
"168.5","45"
"69.5","819"
"179.5","73"
"627.5","427.5"
"104","584.5"
"6.5","1125.5"
"188","745.5"
"73.5","652.5"
"259.5","226.5"
"145.5","604"
"167","46"
"743.5","235"
"227.5","652"
"512.5","838.5"
"258.5","562"
"704.5","612.5"
"754","1080.5"
"264.5","912.5"
"19","148.5"
"489","458"
"85.5","1002"
"190.5","535.5"
"767.5","1006.5"
"427","1099"
"0.5","261"
"535.5","944"
"43.5","1119"
"247.5","841.5"
"458.5","988"
"526","463"
"542.5","455.5"
"774","275"
"713","224"
"239.5","230"
"463","807"
"109","512"
"248","517.5"
"20.5","941.5"
"198","229"
"324","593.5"
"421","69"
"27","1024.5"
"298.5","909.5"
"400.5","1023.5"
"94.5","1110.5"
"138.5","1008"
"179","1024.5"
"165","1128"
"382.5","1137"
"509","423.5"
"433.5","363.5"
"3.5","994.5"
"155","1080"
"758.5","276.5"
"522.5","917.5"
"56.5","283.5"
"631.5","825.5"
"27","1113.5"
"431","894"
"10","955.5"
"380.5","687.5"
"621","1180.5"
"362","905"
"177","1146"
"124.5","1165.5"
"273","1109"
"119.5","1167"
"112","695"
"581","1097.5"
"535.5","630.5"
"442","64"
"292","117.5"
"353.5","860.5"
"616","1155.5"
"697","118"
"606.5","128.5"
"741","469"
"699.5","721"
"232.5","1104.5"
"68","787"
"414","995"
"590.5","390"
"148.5","345"
"645.5","1131.5"
"711","637.5"
"20","134.5"
"325","971"
"67.5","1023.5"
"238","237.5"
"547.5","990"
"287.5","253"
"110","58.5"
"14","109"
"123","574"
"126","803"
"407","668.5"
"526.5","984"
"63.5","811"
"561.5","1011.5"
"674","531.5"
"234.5","539"
"485.5","334.5"
"218","630.5"
"335.5","906.5"
"537.5","574.5"
"478.5","997"
"496","270"
"212","757"
"59.5","811"
"628.5","436.5"
"193","1141.5"
"725.5","47.5"
"724.5","152"
"172","331"
"636.5","1114"
"769","190"
"765","972"
"255.5","284"
"606.5","137.5"
"279.5","256"
"461","670.5"
"559.5","430"
"230.5","218"
"7","788"
"283.5","399"
"749","547.5"
"312.5","887.5"
"196","494"
"749.5","391.5"
"502","143"
"648","816.5"
"251.5","144"
"435.5","798.5"
"431","1120.5"
"296","1142.5"
"150","749"
"98","783"
"424","499.5"
"765","1085"
"624","148"
"683","1136.5"
"182","63"
"235.5","960"
"322.5","1152"
"121.5","831.5"
"219.5","142"
"288","146"
"553","437"
"662.5","96"
"766.5","996.5"
"156.5","717"
"699","549"
"279.5","922.5"
"484.5","326.5"
"139","297"
"505","917.5"
"47.5","149.5"
"16.5","823"
"55.5","611"
"436","887.5"
"153.5","333"
"94.5","1127.5"
"745","672.5"
"517.5","148"
"532.5","171.5"
"412.5","353"
"519.5","488.5"
"721.5","606.5"
"128","469.5"
"709","518"
"302.5","990.5"
"703.5","122"
"764","1007.5"
"666.5","57"
"497.5","939"
"486.5","500.5"
"195","110.5"
"456","475"
"509.5","476"
"398.5","1002.5"
"203","682"
"702","466.5"
"374","893.5"
"84","952"
"25.5","1106"
"391","673"
"194.5","324"
"254.5","206.5"
"722","584"
"750.5","232"
"582","325"
"87.5","808.5"
"121","843.5"
"254.5","1123"
"233","893.5"
"576.5","1078.5"
"246","1065.5"
"695.5","568.5"
"317.5","1083"
"27.5","890"
"171.5","711"
"741.5","398.5"
"506","229"
"460","830"
"591.5","377"
"629.5","1108.5"
"128.5","991.5"
"627.5","209.5"
"524.5","530"
"266","856.5"
"591","362.5"
"223","454.5"
"252","867.5"
"131","531"
"381","1071.5"
"684.5","740.5"
"595","402.5"
"615","1063"
"728.5","231"
"325","419"
"662.5","77"
"409","518.5"
"225.5","679.5"
"313","1069.5"
"24","803.5"
"43","181.5"
"49.5","178.5"
"540","74.5"
"473","83.5"
"543.5","96"
"192","1123.5"
"94","758.5"
"498.5","835.5"
"389.5","254"
"703.5","382.5"
"143","141"
"766.5","125"
"417.5","904"
"481.5","891.5"
"670","77.5"
"436.5","985.5"
"183.5","374.5"
"771.5","1036.5"
"204","1011"
"38.5","1"
"610.5","1104.5"
"235.5","552"
"583","1110.5"
"629","342.5"
"40","1138"
"742","562"
"346.5","524"
"164","734"
"37.5","303.5"
"653.5","1170.5"
"6.5","100.5"
"307.5","1031"
"178","256.5"
"583","877"
"640","1087.5"
"449","1088.5"
"222.5","543"
"651","263"
"683","630"
"448.5","215"
"337.5","746.5"
"55.5","319"
"506","509"
"520","116.5"
"419","884"
"436","986.5"
"139","426.5"
"23","1139"
"721","580.5"
"372.5","488"
"289","51"
"285","40"
"51.5","918"
"311","537.5"
"36","1031.5"
"665.5","80"
"545","1176"
"95.5","277.5"
"298","601"
"519","1135"
"659","158.5"
"335.5","1043"
"296","588"
"12.5","233"
"370","1126.5"
"134.5","962"
"653","1137.5"
"279.5","841.5"
"564.5","908.5"
"145.5","409.5"
"372.5","1181.5"
"606.5","219.5"
"34.5","50"
"134","514.5"
"236","839"
"272.5","902"
"9","1145.5"
"238.5","267.5"
"379","265"
"417.5","1110"
"66","1122"
"497.5","1140.5"
"275","1121"
"453.5","416.5"
"731.5","237"
"42.5","893.5"
"366.5","1164"
"623.5","839"
"390","1027.5"
"470","885.5"
"743","325"
"367.5","916.5"
"419.5","837.5"
"505.5","876"
"192.5","655.5"
"451.5","316.5"
"583.5","433"
"628","10"
"343","348.5"
"462.5","1114.5"
"61.5","903"
"187","675.5"
"500","1037"
"268.5","178.5"
"527.5","1158.5"
"421.5","706.5"
"232","495.5"
"492","732"
"726","1112.5"
"467","891.5"
"24.5","1014.5"
"761","277"
"300.5","24"
"268","1018.5"
"487","328.5"
"267","224"
"719","660"
"761","188.5"
"226","706.5"
"326","1150"
"736.5","1107.5"
"403.5","1014.5"
"246.5","375"
"464","839.5"
"15","1056.5"
"583.5","421.5"
"499.5","1064.5"
"454","896.5"
"733","1172.5"
"698.5","253.5"
"375","1150.5"
"47.5","892.5"
"227","472"
"765","467"
"722.5","126.5"
"57","649.5"
"507.5","517"
"748","396.5"
"269","1166.5"
"12.5","121"
"229","198.5"
"28.5","1035"
"471.5","329"
"511.5","859.5"
"12.5","1027"
"190.5","1138.5"
"461.5","439"
"237","851"
"174.5","1185.5"
"699","165"
"315","1011.5"
"673.5","487.5"
"452","402"
"297.5","501"
"541.5","577"
"99","119.5"
"354","1184"
"492","833"
"6.5","702"
"52.5","1139"
"84.5","1110.5"
"323","596"
"250.5","195"
"548","710"
"114.5","495"
"712.5","101"
"90.5","1078"
"206.5","153.5"
"249","1103.5"
"97.5","1177.5"
"625.5","350"
"528","334.5"
"170","728"
"542","98.5"
"293","166"
"714.5","56.5"
"480.5","436"
"514.5","391"
"757.5","465.5"
"404.5","646"
"263","620"
"718.5","544.5"
"705.5","1154"
"401.5","859.5"
"704.5","155"
"595","402"
"502.5","392.5"
"712","1131"
"264","603.5"
"491.5","366.5"
"534.5","1017"
"131","460"
"465.5","87.5"
"499.5","442.5"
"209.5","339.5"
"769","495.5"
"737","1097"
"259","574"
"281.5","448"
"511","906.5"
"127","980"
"203.5","731"
"57.5","827"
"623","1048"
"483.5","385"
"643","1026.5"
"541.5","796.5"
"737","326.5"
"187.5","693"
"12.5","790.5"
"557","331.5"
"692.5","35"
"115","690"
"687","1047.5"
"584.5","458"
"249","309"
"222","686.5"
"765.5","1072"
"235","579"
"183","1143.5"
"681","376.5"
"446","1029"
"713.5","1101"
"240.5","1139"
"12","346.5"
"194","103"
"650.5","4.5"
"715","334.5"
"430","1110.5"
"215","144"
"763.5","182.5"
"229.5","1123.5"
"694.5","26"
"513.5","144"
"175.5","53"
"134","1096.5"
"414.5","557.5"
"719","1100.5"
"478.5","226"
"705","74"
"536.5","122"
"682.5","426.5"
"478","675.5"
"217","208"
"394","619"
"616","1158.5"
"172","1157"
"467.5","1069"
"631.5","194"
"504","1035"
"550","766"
"431","377.5"
"207.5","301"
"218","1069.5"
"736.5","104"
"597.5","1086"
"203","715"
"479","115.5"
"143","1145.5"
"327.5","1048.5"
"300","57"
"687.5","142.5"
"205","318"
"579.5","1047.5"
"386.5","959"
"376.5","374.5"
"148.5","593.5"
"250.5","209.5"
"507.5","132"
"697.5","485.5"
"71.5","1050"
"202.5","623"
"212.5","237"
"227","1082"
"554.5","460.5"
"432","1032"
"396.5","1160"
"218.5","562"
"513.5","945"
"279","854.5"
"743.5","251.5"
"494","245.5"
"770.5","1068.5"
"535","1100.5"
"607","453"
"384.5","524.5"
"701","19.5"
"152","1096"
"620","1033.5"
"246.5","64"
"633.5","165"
"432","299.5"
"425.5","1024"
"688","624.5"
"46.5","336"
"39.5","1163.5"
"389","618"
"385","402.5"
"99.5","846.5"
"217.5","146"
"33","62"
"466","906"
"190","1035.5"
"720","700.5"
"169.5","1127.5"
"752","402"
"164.5","707.5"
"157.5","345.5"
"409","432.5"
"479.5","1122.5"
"464.5","923"
"69.5","1096.5"
"738","552.5"
"337","530.5"
"531","65.5"
"11","1001.5"
"40.5","834"
"29","141"
"461.5","86.5"
"211","219"
"429.5","1108.5"
"197.5","257"
"188.5","204.5"
"28.5","1182"
"650","797.5"
"592","386.5"
"674.5","645"
"86.5","1037"
"738.5","510"
"204","751.5"
"467","445"
"24","827"
"727.5","221"
"712","298.5"
"340","370"
"564.5","1000.5"
"598.5","335.5"
"127.5","980.5"
"773","978.5"
"100","907"
"206","623.5"
"176.5","717"
"673","689"
"366","472.5"
"457.5","272.5"
"608","388"
"461.5","599"
"210.5","641"
"269.5","126.5"
"181","1074.5"
"159.5","623.5"
"772.5","218"
"666.5","708"
"96.5","586.5"
"556","388"
"555.5","306"
"526","321.5"
"458.5","1000"
"507.5","779.5"
"249.5","522.5"
"525.5","526"
"764.5","194"
"203","216.5"
"68.5","267"
"385.5","509"
"223","607.5"
"218.5","596.5"
"285.5","189"
"429","482"
"457.5","856"
"149","361.5"
"460.5","1025.5"
"474","1039"
"40","159"
"295","107"
"727","507.5"
"607.5","1162"
"69.5","1118"
"476","996"
"525","515"
"217.5","1173"
"462.5","1068.5"
"462.5","435.5"
"427.5","358"
"129.5","296.5"
"530","484"
"583.5","429.5"
"561.5","1165"
"757","427.5"
"263","860"
"290.5","1159.5"
"692","543"
"278","1034.5"
"171.5","337.5"
"161","1095.5"
"646.5","20.5"
"490.5","742"
"431.5","69.5"
"199","646.5"
"298.5","928.5"
"216","573"
"621.5","399"
"276","913.5"
"490.5","1186"
"558","459"
"312","719.5"
"238.5","614.5"
"477","984.5"
"412","931.5"
"727","40"
"745","639.5"
"160.5","1104"
"398","834"
"460.5","156"
"663","148.5"
"85.5","1069.5"
"437","1079"
"405","961.5"
"72.5","915"
"484.5","237"
"330.5","1115"
"398.5","571.5"
"295","1048"
"769","180.5"
"470.5","649"
"102.5","268"
"711.5","1104"
"185","1041"
"251.5","228"
"296.5","486.5"
"245","1114.5"
"87","808.5"
"50","276.5"
"695.5","171.5"
"217","142.5"
"374","970.5"
"753","242"
"495.5","644"
"295.5","1010.5"
"358.5","591.5"
"100","895.5"
"299","135"
"288","1049"
"276","355"
"405.5","1128.5"
"410","657"
"261.5","792"
"638","495"
"242","1057"
"747.5","1135.5"
"624.5","1087"
"418","693"
"222.5","616"
"69","812.5"
"600.5","1099"
"262.5","354.5"
"475","101"
"703.5","299"
"97","243"
"24","267.5"
"310","535.5"
"690","1037.5"
"243.5","259.5"
"327","938"
"575","325"
"749.5","1087"
"157","401.5"
"143.5","9"
"624.5","1139"
"354.5","938"
"614.5","829"
"620","14.5"
"296","161"
"198","498.5"
"113.5","680.5"
"27.5","40"
"472","437"
"193.5","148.5"
"41","217.5"
"118.5","445.5"
"185","104"
"75.5","456.5"
"228.5","264"
"720.5","326"
"713","508"
"197.5","691.5"
"420","446.5"
"393","387"
"684","1039.5"
"227.5","626"
"151","1078.5"
"520","841.5"
"233","224"
"380","1012.5"
"205.5","1040.5"
"673","37"
"473.5","467.5"
"38","578.5"
"281.5","447.5"
"327.5","1008"
"331","1181"
"517","850.5"
"498","1098.5"
"143","811"
"471","599.5"
"257","1162"
"424.5","682.5"
"130.5","963.5"
"562.5","1049.5"
"195","234"
"3","1185"
"515.5","961.5"
"362","951"
"718.5","502.5"
"474","322"
"99.5","229.5"
"472","422"
"75","732"
"251","960"
"521.5","452"
"451","1075.5"
"475.5","451"
"538","1117"
"413.5","1044.5"
"689.5","115"
"748","471.5"
"214.5","1073"
"469.5","440.5"
"744","87.5"
"109","511.5"
"413.5","396"
"48.5","629"
"265.5","977"
"518.5","1088.5"
"501.5","123.5"
"419.5","388"
"152","1098"
"421.5","978"
"504","542.5"
"312.5","1127.5"
"520","448"
"49","612"
"628","246.5"
"47.5","163"
"63.5","49.5"
"266.5","898.5"
"419","716.5"
"351","741.5"
"489","1072.5"
"479","365"
"95","276"
"754","672.5"
"224.5","1182"
"17","236"
"719","292.5"
"538","402.5"
"499","412.5"
"109","1022"
"60","356.5"
"478","333"
"0.5","701.5"
"444.5","368"
"514","381.5"
"741.5","574.5"
"294.5","1044"
"733.5","635"
"134.5","1061.5"
"168.5","651"
"277","1131"
"198.5","1057"
"516","141.5"
"770.5","453"
"660.5","493.5"
"521.5","447.5"
"518.5","513"
"645.5","16.5"
"522","1054.5"
"167.5","330"
"205.5","333.5"
"407","1013"
"291","1092"
"720","486"
"111.5","536.5"
"125.5","697.5"
"144.5","749.5"
"522.5","203.5"
"22.5","1074.5"
"232.5","208"
"373.5","878.5"
"115.5","1038.5"
"600","238"
"573.5","406"
"186.5","1142.5"
"36","1082"
"41","100.5"
"524.5","846"
"381","866"
"603","871"
"557.5","979"
"763.5","986.5"
"62.5","80.5"
"506","837"
"473.5","1028.5"
"662","756"
"238","1018.5"
"197.5","1157.5"
"467","802.5"
"463","965.5"
"194","298.5"
"715","637.5"
"35","750"
"190.5","1108"
"63","276"
"379.5","1152.5"
"635","320.5"
"268","851"
"380","944.5"
"229","1166"
"588.5","364.5"
"174.5","999"
"719.5","493.5"
"136","988"
"667.5","1164.5"
"509","113"
"441","1182.5"
"279","1005.5"
"169.5","1006.5"
"111.5","865"
"123.5","995.5"
"326","1047"
"315","1021"
"663.5","1176"
"139.5","983.5"
"157.5","1059"
"515","390"
"11.5","912"
"240.5","179"
"598","876.5"
"15.5","95.5"
"719","503.5"
"260.5","272"
"185","75.5"
"299.5","849"
"12","693.5"
"763.5","496"
"449.5","953.5"
"516.5","511"
"434.5","679.5"
"143","869.5"
"431.5","790"
"682.5","370"
"569.5","1034"
"251","237.5"
"732","472"
"295","995"
"719","1177.5"
"1.5","457.5"
"355","1088"
"329.5","897"
"757","227.5"
"667","151"
"307","431.5"
"695","667.5"
"300.5","1004.5"
"207.5","240"
"115.5","824"
"142.5","1154.5"
"601.5","326"
"232.5","1123.5"
"132.5","1128"
"101.5","1121"
"328","872"
"165.5","1102"
"654","559"
"62.5","689.5"
"465","1151"
"286","78"
"50","632.5"
"196","156.5"
"199","328"
"730","515"
"499","432"
"188","1145"
"336","1094"
"542.5","772.5"
"169","1147"
"689","712.5"
"209.5","274"
"683","111"
"346","927.5"
"454.5","420"
"278","1100"
"432.5","1094.5"
"603","452"
"125","827"
"227","670"
"199","40.5"
"685.5","1127.5"
"57","1180"
"416","956"
"192.5","151.5"
"467","432.5"
"764.5","95"
"156.5","601.5"
"13","113"
"245","1034.5"
"531.5","811.5"
"572.5","375"
"416","1002"
"246.5","68.5"
"444.5","786.5"
"735","501.5"
"370.5","478.5"
"32","127.5"
"247.5","186.5"
"29","1065"
"62","1007"
"689.5","97.5"
"390","897"
"682","20.5"
"574","1028.5"
"269.5","300"
"621","1081"
"119.5","864"
"657","445"
"477.5","272"
"11.5","356"
"655.5","67"
"660.5","454.5"
"700","99.5"
"107","54"
"353","910.5"
"171.5","637"
"723","76.5"
"344.5","325"
"211.5","1174.5"
"410.5","1168.5"
"152.5","330.5"
"502","177.5"
"404","1143.5"
"81.5","601.5"
"261","892.5"
"317","1184.5"
"97","904.5"
"487","657"
"72.5","1018"
"621.5","1131.5"
"256","986.5"
"38","586"
"572.5","985.5"
"148.5","1136"
"93","1123"
"83.5","746"
"758.5","1054"
"346.5","822"
"389","1008"
"114.5","688.5"
"707.5","305.5"
"686","1181.5"
"135","746.5"
"204","181.5"
"187","234"
"335.5","1126"
"224.5","1099"
"143","857.5"
"200","623.5"
"314","1144"
"747.5","655"
"710","541"
"614","244"
"700.5","1088"
"24.5","882.5"
"236.5","948.5"
"610.5","359.5"
"198.5","515.5"
"617","1121"
"160","168.5"
"91.5","727"
"728","490.5"
"111.5","57.5"
"232","1069"
"639.5","432.5"
"540","479.5"
"713.5","316.5"
"490","1169"
"7","689"
"210.5","343"
"374.5","859"
"595","994.5"
"594","861"
"681.5","1082.5"
"637.5","415"
"86","882"
"526","713.5"
"107","568.5"
"88","428"
"447.5","859.5"
"515.5","169.5"
"685","1093"
"202","1135.5"
"115.5","1149"
"364","439"
"338","1168.5"
"328","854.5"
"499","138.5"
"745","1110"
"46.5","1105"
"33.5","563"
"87","1100"
"558","419.5"
"167","647"
"405.5","491.5"
"742.5","1008.5"
"44.5","631.5"
"429","78"
"344","1179.5"
"507.5","851.5"
"527","698.5"
"184.5","47"
"19","150"
"638","1069"
"166","726"
"193.5","11"
"182","1108"
"749.5","1001"
"170.5","130.5"
"15","1065.5"
"170","1027.5"
"105.5","1164.5"
"13","1164"
"653.5","558.5"
"246","1045.5"
"89","1181"
"597","1131.5"
"197","1158"
"206.5","1009"
"540.5","628.5"
"618","1162"
"648.5","187"
"368.5","348.5"
"504","552"
"630.5","1088.5"
"213.5","707.5"
"708.5","87.5"
"436","942"
"240","241"
"383.5","1044"
"420.5","734.5"
"256.5","556.5"
"301.5","1064.5"
"117.5","556.5"
"455","157.5"
"445.5","234"
"193","1178"
"673","490.5"
"446.5","978"
"651.5","1112"
"754.5","303.5"
"501.5","471.5"
"396","916"
"593.5","384"
"259.5","299.5"
"585.5","466.5"
"393","513.5"
"748","637.5"
"654","1178"
"577.5","1112.5"
"606","442"
"97","1141"
"362","1003"
"17.5","90.5"
"172.5","182.5"
"5","656.5"
"519.5","1142.5"
"738","519"
"101.5","273.5"
"518.5","1050"
"415.5","783.5"
"140.5","338"
"675.5","1082"
"15.5","865.5"
"227.5","611"
"123","1146.5"
"222","439.5"
"306","1067.5"
"703.5","532.5"
"592.5","1175"
"140.5","798"
"121","1153.5"
"285","907"
"60.5","625"
"246","1023.5"
"249","1008.5"
"665","730"
"531.5","715"
"508","506.5"
"101","380.5"
"348.5","907.5"
"211.5","558"
"357","1085"
"718","51.5"
"82","848"
"605","371.5"
"503.5","150.5"
"614","1108"
"485.5","1170"
"403.5","993.5"
"335","593.5"
"754","484"
"43","262.5"
"235.5","1080.5"
"337","1044.5"
"519","323.5"
"460","667.5"
"663","107"
"693","679.5"
"221","618.5"
"764.5","264"
"61","205.5"
"474.5","857"
"78.5","914"
"635.5","1132"
"402.5","821"
"396","254"
"685.5","547.5"
"197","178"
"116","263.5"
"550","1069"
"572","391.5"
"217.5","411"
"388.5","901"
"203.5","1112"
"178","174"
"46.5","579"
"119","1180"
"86","772"
"377.5","1084"
"538","1073.5"
"62","280.5"
"354.5","711.5"
"245","1184"
"686.5","422.5"
"618","23.5"
"109","49.5"
"755","189"
"172.5","52.5"
"608.5","1183.5"
"666","766.5"
"340.5","536.5"
"13","168.5"
"638","830"
"752","256.5"
"634.5","276"
"98","131"
"715.5","252"
"470","445.5"
"630","468"
"582","267"
"199","387"
"163.5","890.5"
"189","107.5"
"386","676"
"743.5","432"
"342.5","940"
"391","907"
"171.5","686"
"138","1108.5"
"122","866"
"538","1144.5"
"730.5","1122"
"427.5","872"
"188","269"
"640","806.5"
"672.5","549"
"527","426"
"331","981.5"
"388","994"
"455","373.5"
"370.5","983.5"
"482.5","152.5"
"443","892.5"
"52.5","643.5"
"18","208.5"
"376","1016.5"
"577.5","369"
"558","425"
"596","454"
"95.5","838"
"282","191.5"
"175.5","351"
"258","1049"
"300.5","591"
"117","1162.5"
"464.5","408"
"369","978"
"589","450"
"600.5","335"
"723","491.5"
"705.5","48.5"
"136","1034.5"
"343.5","1030"
"431.5","901.5"
"718.5","292"
"735","646"
"549","551"
"241.5","993"
"336","695.5"
"465","140.5"
"741","234"
"84.5","1125"
"290","904"
"506","756"
"387","1030.5"
"560.5","1174.5"
"608.5","389.5"
"552.5","1012"
"297.5","916.5"
"543.5","1153"
"262","1134.5"
"445.5","365.5"
"697","83"
"29.5","1066.5"
"234.5","156.5"
"297","460.5"
